date,platform,channel,account_name,campaign_id,campaign_name,adset_id,adset_name,ad_id,ad_name,creative_id,creative_name,landing_page,geo,device,currency,spend,impressions,reach,frequency,clicks,link_clicks,ctr,cpc,video_views,video_view_rate,completed_views,listen_starts,completed_listens,sessions,accounts_created,new_activated_users,conversion_value,source_file,source_grain,attribution_notes,data_confidence,notes
2026-03-17,linkedin,paid_social,,urn:li:sponsoredCampaign:485902764,KV_TL ads_02/26_Product/Operations_UK/NA_Cold,,,,,,,,,,USD,218.9,2822,,,290,1,0.102764,0.7548,,,,,,,,,,linkedin_ad_daily,campaign,LinkedIn Ads API; conversions use LinkedIn 30-day click-through window,high,conversions=9; reactions=1; comments=0; shares=0
2026-03-17,linkedin,paid_social,,urn:li:sponsoredCampaign:485845884,KV_TL ads_02/26_Sales_UK/NA_Cold,,,,,,,,,,USD,237.59,6226,,,600,5,0.096370,0.3960,,,,,,,,,,linkedin_ad_daily,campaign,LinkedIn Ads API; conversions use LinkedIn 30-day click-through window,high,conversions=15; reactions=3; comments=1; shares=0
2026-03-17,linkedin,paid_social,,urn:li:sponsoredCampaign:485902434,KV_Video Meta ads_02/26_Product/Operations_UK/NA_Cold,,,,,,,,,,USD,87.74000000000001,2033,,,2,1,0.000984,43.8700,,,,,,,,,,linkedin_ad_daily,campaign,LinkedIn Ads API; conversions use LinkedIn 30-day click-through window,high,conversions=4; reactions=0; comments=0; shares=0
2026-03-17,linkedin,paid_social,,urn:li:sponsoredCampaign:485836714,KV_Video Meta ads_02/26_Sales_UK/NA_Cold,,,,,,,,,,USD,97.5,3885,,,8,3,0.002059,12.1875,,,,,,,,,,linkedin_ad_daily,campaign,LinkedIn Ads API; conversions use LinkedIn 30-day click-through window,high,conversions=4; reactions=0; comments=0; shares=0
2026-03-17,linkedin,paid_social,,urn:li:sponsoredCampaign:564506834,KV_Video TL ads_03/26_Product/Operations_UK/NA_Cold,,,,,,,,,,USD,135.4,1321,,,23,,0.017411,5.8870,,,,,,,,,,linkedin_ad_daily,campaign,LinkedIn Ads API; conversions use LinkedIn 30-day click-through window,high,conversions=1; reactions=1; comments=0; shares=0
2026-03-17,linkedin,paid_social,,urn:li:sponsoredCampaign:564506774,KV_Video TL ads_03/26_Sales_UK/NA_Cold,,,,,,,,,,USD,147.81,2596,,,52,,0.020031,2.8425,,,,,,,,,,linkedin_ad_daily,campaign,LinkedIn Ads API; conversions use LinkedIn 30-day click-through window,high,conversions=4; reactions=2; comments=0; shares=0
2026-03-17,newsletter,newsletter,The Follow Up,3d811184-8cb1-4b53-af48-b13f67f19793,Primary placement: The Follow Up 2026-03-17,,,,,,,,,,USD,600,,,,0,,,,,,,,,,0,0,,activities + activity_uplifts,campaign,Primary placement activity; incremental = post-window minus baseline; attributed=0,LOW,channel=newsletter; status=booked; tag=; source=sheets
2026-03-17,other,influencer,Growi UGC,,,,,,,,,,,,USD,,402482,,,,,,,402482,,,,,,,,,growi_daily_snapshots,daily_total,Growi UGC aggregate; no spend or conversion tracking,medium,likes=3360; comments=40; shares=36; saves=184; posts=24; tiktok_views=58758; ig_views=343478
2026-03-17,other,product,,,,,,,,,,,,,,,,,,,,,,,,,,,,462,265,,daily_metrics,daily_total,Product-level daily totals; not attributed to any campaign/platform,high,
2026-03-17,podscribe,audio,Lifers with Christina Farr,ad22a5cc-32d5-6c38-c081-1a30c5170105,baked-in: Lifers with Christina Farr 2026-03-17,,,,,,,,,,USD,6.759615384615385,,,,0,,,,,,,,,,122,51,,activities + activity_uplifts,campaign,baked-in activity; incremental = post-window minus baseline; attributed=33,LOW,channel=podcast; status=live; tag=; source=podscribe
2026-03-17,podscribe,audio,,businessbraintheentrepreneurspodcast_us_granola_711066,Business Brain - The Entrepreneurs' Podcast,,Business Brain - The Entrepreneurs' Podcast,,,,,,,,USD,0,12,12,,,,,,,,,12,,,,,,podscribe_campaign_daily,campaign,Podscribe pixel-based attribution; impressions = verified listens,high,publisher=BackBeat Media; visitors=0; visits=0
2026-03-17,podscribe,audio,,decoderwithnilaypatel_us_granola_4212,Decoder with Nilay Patel,,Decoder with Nilay Patel,,,,,,,,USD,0,222,115,,,,,,,,,222,,,,,,podscribe_campaign_daily,campaign,Podscribe pixel-based attribution; impressions = verified listens,high,publisher=Vox Media Podcast Network; visitors=0; visits=0
2026-03-17,podscribe,audio,,earnyourhappy_us_granola_786,Earn Your Happy,,Earn Your Happy,,,,,,,,USD,237.43,3635,2614,,,,,,,,,3635,,,,,,podscribe_campaign_daily,campaign,Podscribe pixel-based attribution; impressions = verified listens,high,publisher=YAP Media; visitors=0; visits=5
2026-03-17,podscribe,audio,,goodguys_us_granola_2228030,Good Guys,,Good Guys,,,,,,,,USD,0,74,74,,,,,,,,,74,,,,,,podscribe_campaign_daily,campaign,Podscribe pixel-based attribution; impressions = verified listens,high,publisher=Dear Media; visitors=7; visits=9
2026-03-17,podscribe,audio,,negotiateanything_us_granola_11861,Negotiate Anything,,Negotiate Anything,,,,,,,,USD,96.15,3205,2048,,,,,,,,,3205,,,,,,podscribe_campaign_daily,campaign,Podscribe pixel-based attribution; impressions = verified listens,high,publisher=YAP Media; visitors=4; visits=5
2026-03-17,podscribe,audio,,permylastemail_global_granola_morningbrew_2368736,Per My Last Email,,Per My Last Email,,,,,,,,USD,0,1645,1527,,,,,,,,,1645,,,,,,podscribe_campaign_daily,campaign,Podscribe pixel-based attribution; impressions = verified listens,high,publisher=Morning Brew; visitors=2; visits=6.9
2026-03-17,podscribe,audio,,stackingbenjamins_us_granola_1654,Stacking Benjamins,,The Stacking Benjamins Show,,,,,,,,USD,77.94,2598,1747,,,,,,,,,2598,,,,,,podscribe_campaign_daily,campaign,Podscribe pixel-based attribution; impressions = verified listens,high,publisher=Cumulus Media; visitors=1; visits=1
2026-03-17,podscribe,audio,,successstorywithscottclary_us_granola_185942,Success Story with Scott Clary,,Success Story with Scott D. Clary,,,,,,,,USD,670.28,26811,18648,,,,,,,,,26811,,,,,,podscribe_campaign_daily,campaign,Podscribe pixel-based attribution; impressions = verified listens,high,publisher=YAP Media; visitors=6; visits=8
2026-03-17,podscribe,audio,,theaixrpodcast_us_granola_1235332,The AI XR Podcast,,The AI XR Podcast,,,,,,,,USD,166.64,3906,436,,,,,,,,,3906,,,,,,podscribe_campaign_daily,campaign,Podscribe pixel-based attribution; impressions = verified listens,high,publisher=True Native Media; visitors=0; visits=0
2026-03-17,podscribe,audio,,themindsofmadnesstruecrimestories_us_granola_1729,The Minds of Madness - True Crime Stories,,The Minds of Madness - True Crime Stories,,,,,,,,USD,0,436,431,,,,,,,,,436,,,,,,podscribe_campaign_daily,campaign,Podscribe pixel-based attribution; impressions = verified listens,high,publisher=Audioboom; visitors=3; visits=5
2026-03-17,podscribe,audio,,thenextbigidea_us_granola_20076,The Next Big Idea,,The Next Big Idea,,,,,,,,USD,262.78,2777,2164,,,,,,,,,2777,,,,,,podscribe_campaign_daily,campaign,Podscribe pixel-based attribution; impressions = verified listens,high,publisher=YAP Media; visitors=1; visits=3
2026-03-17,podscribe,audio,,thevergecast_us_granola_2516,The Vergecast,,The Vergecast,,,,,,,,USD,0,2139,604,,,,,,,,,2139,,,,,,podscribe_campaign_daily,campaign,Podscribe pixel-based attribution; impressions = verified listens,high,publisher=Vox Media Podcast Network; visitors=0; visits=0
2026-03-18,linkedin,paid_social,,urn:li:sponsoredCampaign:530501546,KV_Meta ads_02/26_Product/Operations_UK/NA_Cold,,,,,,,,,,USD,32.46,857,,,4,4,0.004667,8.1150,,,,,,,,,,linkedin_ad_daily,campaign,LinkedIn Ads API; conversions use LinkedIn 30-day click-through window,high,conversions=4; reactions=0; comments=0; shares=0
2026-03-18,linkedin,paid_social,,urn:li:sponsoredCampaign:530006296,KV_Meta ads_02/26_Sales_UK/NA_Cold,,,,,,,,,,USD,14.87,430,,,4,4,0.009302,3.7175,,,,,,,,,,linkedin_ad_daily,campaign,LinkedIn Ads API; conversions use LinkedIn 30-day click-through window,high,conversions=4; reactions=0; comments=0; shares=0
2026-03-18,linkedin,paid_social,,urn:li:sponsoredCampaign:570916084,KV_Meta ads_03/26_Retargeting_UK/NA_Warm,,,,,,,,,,USD,37.1,1798,,,6,6,0.003337,6.1833,,,,,,,,,,linkedin_ad_daily,campaign,LinkedIn Ads API; conversions use LinkedIn 30-day click-through window,high,conversions=6; reactions=1; comments=0; shares=0
2026-03-18,linkedin,paid_social,,urn:li:sponsoredCampaign:485902764,KV_TL ads_02/26_Product/Operations_UK/NA_Cold,,,,,,,,,,USD,206.05,1707,,,208,,0.121851,0.9906,,,,,,,,,,linkedin_ad_daily,campaign,LinkedIn Ads API; conversions use LinkedIn 30-day click-through window,high,conversions=15; reactions=0; comments=0; shares=0
2026-03-18,linkedin,paid_social,,urn:li:sponsoredCampaign:485845884,KV_TL ads_02/26_Sales_UK/NA_Cold,,,,,,,,,,USD,240.11,4541,,,480,1,0.105704,0.5002,,,,,,,,,,linkedin_ad_daily,campaign,LinkedIn Ads API; conversions use LinkedIn 30-day click-through window,high,conversions=25; reactions=3; comments=3; shares=0
2026-03-18,linkedin,paid_social,,urn:li:sponsoredCampaign:485902434,KV_Video Meta ads_02/26_Product/Operations_UK/NA_Cold,,,,,,,,,,USD,87.02,2226,,,4,,0.001797,21.7550,,,,,,,,,,linkedin_ad_daily,campaign,LinkedIn Ads API; conversions use LinkedIn 30-day click-through window,high,conversions=6; reactions=0; comments=0; shares=0
2026-03-18,linkedin,paid_social,,urn:li:sponsoredCampaign:485836714,KV_Video Meta ads_02/26_Sales_UK/NA_Cold,,,,,,,,,,USD,97.29,1231,,,1,1,0.000812,97.2900,,,,,,,,,,linkedin_ad_daily,campaign,LinkedIn Ads API; conversions use LinkedIn 30-day click-through window,high,conversions=11; reactions=0; comments=0; shares=0
2026-03-18,linkedin,paid_social,,urn:li:sponsoredCampaign:564506834,KV_Video TL ads_03/26_Product/Operations_UK/NA_Cold,,,,,,,,,,USD,135.45,1399,,,23,,0.016440,5.8891,,,,,,,,,,linkedin_ad_daily,campaign,LinkedIn Ads API; conversions use LinkedIn 30-day click-through window,high,conversions=9; reactions=0; comments=0; shares=0
2026-03-18,linkedin,paid_social,,urn:li:sponsoredCampaign:564506774,KV_Video TL ads_03/26_Sales_UK/NA_Cold,,,,,,,,,,USD,145.86,3196,,,56,,0.017522,2.6046,,,,,,,,,,linkedin_ad_daily,campaign,LinkedIn Ads API; conversions use LinkedIn 30-day click-through window,high,conversions=11; reactions=0; comments=0; shares=0
2026-03-18,other,influencer,Growi UGC,,,,,,,,,,,,USD,,451658,,,,,,,451658,,,,,,,,,growi_daily_snapshots,daily_total,Growi UGC aggregate; no spend or conversion tracking,medium,likes=3848; comments=36; shares=24; saves=135; posts=32; tiktok_views=111226; ig_views=339961
2026-03-18,other,product,,,,,,,,,,,,,,,,,,,,,,,,,,,,412,223,,daily_metrics,daily_total,Product-level daily totals; not attributed to any campaign/platform,high,
2026-03-18,podscribe,audio,Prof G Markets,00af3e68-9b8f-6986-9bbd-4379b90b55b8,baked-in: Prof G Markets 2026-03-18,,,,,,,,,,USD,5250,,,,0,,,,,,,,,,140,36,,activities + activity_uplifts,campaign,baked-in activity; incremental = post-window minus baseline; attributed=37,LOW,channel=podcast; status=live; tag=; source=podscribe
2026-03-18,podscribe,audio,,businessbraintheentrepreneurspodcast_us_granola_711066,Business Brain - The Entrepreneurs' Podcast,,Business Brain - The Entrepreneurs' Podcast,,,,,,,,USD,0,9,9,,,,,,,,,9,,,,,,podscribe_campaign_daily,campaign,Podscribe pixel-based attribution; impressions = verified listens,high,publisher=BackBeat Media; visitors=2; visits=2
2026-03-18,podscribe,audio,,decoderwithnilaypatel_us_granola_4212,Decoder with Nilay Patel,,Decoder with Nilay Patel,,,,,,,,USD,0,37,36,,,,,,,,,37,,,,,,podscribe_campaign_daily,campaign,Podscribe pixel-based attribution; impressions = verified listens,high,publisher=Vox Media Podcast Network; visitors=10.1; visits=15
2026-03-18,podscribe,audio,,earnyourhappy_us_granola_786,Earn Your Happy,,Earn Your Happy,,,,,,,,USD,287.72,4405,3227,,,,,,,,,4405,,,,,,podscribe_campaign_daily,campaign,Podscribe pixel-based attribution; impressions = verified listens,high,publisher=YAP Media; visitors=5; visits=5
2026-03-18,podscribe,audio,,goodguys_us_granola_2228030,Good Guys,,Good Guys,,,,,,,,USD,0,66,66,,,,,,,,,66,,,,,,podscribe_campaign_daily,campaign,Podscribe pixel-based attribution; impressions = verified listens,high,publisher=Dear Media; visitors=9; visits=12
2026-03-18,podscribe,audio,,negotiateanything_us_granola_11861,Negotiate Anything,,Negotiate Anything,,,,,,,,USD,92.67,3089,2208,,,,,,,,,3089,,,,,,podscribe_campaign_daily,campaign,Podscribe pixel-based attribution; impressions = verified listens,high,publisher=YAP Media; visitors=3; visits=3
2026-03-18,podscribe,audio,,permylastemail_global_granola_morningbrew_2368736,Per My Last Email,,Per My Last Email,,,,,,,,USD,0,920,786,,,,,,,,,920,,,,,,podscribe_campaign_daily,campaign,Podscribe pixel-based attribution; impressions = verified listens,high,publisher=Morning Brew; visitors=4.3; visits=5.3
2026-03-18,podscribe,audio,,profgmarkets_us_granola_2378129,Prof G Markets,,Prof G Markets,,,,,,,,USD,0,0,,,,,,,,,,0,,,,,,podscribe_campaign_daily,campaign,Podscribe pixel-based attribution; impressions = verified listens,high,publisher=Vox Media Podcast Network; visitors=3.5; visits=3.8
2026-03-18,podscribe,audio,,stackingbenjamins_us_granola_1654,Stacking Benjamins,,The Stacking Benjamins Show,,,,,,,,USD,257.61,8587,6943,,,,,,,,,8587,,,,,,podscribe_campaign_daily,campaign,Podscribe pixel-based attribution; impressions = verified listens,high,publisher=Cumulus Media; visitors=4; visits=5
2026-03-18,podscribe,audio,,successstorywithscottclary_us_granola_185942,Success Story with Scott Clary,,Success Story with Scott D. Clary,,,,,,,,USD,664.83,26593,17605,,,,,,,,,26593,,,,,,podscribe_campaign_daily,campaign,Podscribe pixel-based attribution; impressions = verified listens,high,publisher=YAP Media; visitors=15; visits=16
2026-03-18,podscribe,audio,,theaixrpodcast_us_granola_1235332,The AI XR Podcast,,The AI XR Podcast,,,,,,,,USD,134.52,3153,284,,,,,,,,,3153,,,,,,podscribe_campaign_daily,campaign,Podscribe pixel-based attribution; impressions = verified listens,high,publisher=True Native Media; visitors=1; visits=1
2026-03-18,podscribe,audio,,themindsofmadnesstruecrimestories_us_granola_1729,The Minds of Madness - True Crime Stories,,The Minds of Madness - True Crime Stories,,,,,,,,USD,0,413,413,,,,,,,,,413,,,,,,podscribe_campaign_daily,campaign,Podscribe pixel-based attribution; impressions = verified listens,high,publisher=Audioboom; visitors=4; visits=5
2026-03-18,podscribe,audio,,thenextbigidea_us_granola_20076,The Next Big Idea,,The Next Big Idea,,,,,,,,USD,170.81,1805,1232,,,,,,,,,1805,,,,,,podscribe_campaign_daily,campaign,Podscribe pixel-based attribution; impressions = verified listens,high,publisher=YAP Media; visitors=11; visits=15
2026-03-18,podscribe,audio,,thevergecast_us_granola_2516,The Vergecast,,The Vergecast,,,,,,,,USD,0,948,357,,,,,,,,,948,,,,,,podscribe_campaign_daily,campaign,Podscribe pixel-based attribution; impressions = verified listens,high,publisher=Vox Media Podcast Network; visitors=0; visits=0
2026-03-18,youtube,video,David Alex,71ef1edc-2029-4588-8d17-70e42350b48d,Dedicated video: David Alex 2026-03-18,,,,,,,https://www.youtube.com/watch?v=JmuebuDXafY&feature=youtu.be,,,USD,2000,686,,,0,,,,686,,,,,,707,209,,activities + activity_uplifts,campaign,Dedicated video activity; incremental = post-window minus baseline; attributed=258,MED,channel=youtube; status=live; tag=; source=sheets
2026-03-19,linkedin,paid_social,,urn:li:sponsoredCampaign:530501546,KV_Meta ads_02/26_Product/Operations_UK/NA_Cold,,,,,,,,,,USD,21.64,1246,,,3,3,0.002408,7.2133,,,,,,,,,,linkedin_ad_daily,campaign,LinkedIn Ads API; conversions use LinkedIn 30-day click-through window,high,conversions=3; reactions=0; comments=0; shares=0
2026-03-19,linkedin,paid_social,,urn:li:sponsoredCampaign:530006296,KV_Meta ads_02/26_Sales_UK/NA_Cold,,,,,,,,,,USD,32.72,835,,,8,8,0.009581,4.0900,,,,,,,,,,linkedin_ad_daily,campaign,LinkedIn Ads API; conversions use LinkedIn 30-day click-through window,high,conversions=2; reactions=0; comments=0; shares=0
2026-03-19,linkedin,paid_social,,urn:li:sponsoredCampaign:570916084,KV_Meta ads_03/26_Retargeting_UK/NA_Warm,,,,,,,,,,USD,35.19,1253,,,6,6,0.004789,5.8650,,,,,,,,,,linkedin_ad_daily,campaign,LinkedIn Ads API; conversions use LinkedIn 30-day click-through window,high,conversions=6; reactions=0; comments=0; shares=0
2026-03-19,linkedin,paid_social,,urn:li:sponsoredCampaign:485902764,KV_TL ads_02/26_Product/Operations_UK/NA_Cold,,,,,,,,,,USD,233.95,2176,,,236,1,0.108456,0.9913,,,,,,,,,,linkedin_ad_daily,campaign,LinkedIn Ads API; conversions use LinkedIn 30-day click-through window,high,conversions=13; reactions=1; comments=1; shares=0
2026-03-19,linkedin,paid_social,,urn:li:sponsoredCampaign:485845884,KV_TL ads_02/26_Sales_UK/NA_Cold,,,,,,,,,,USD,216.95,3935,,,402,2,0.102160,0.5397,,,,,,,,,,linkedin_ad_daily,campaign,LinkedIn Ads API; conversions use LinkedIn 30-day click-through window,high,conversions=20; reactions=5; comments=0; shares=0
2026-03-19,linkedin,paid_social,,urn:li:sponsoredCampaign:485902434,KV_Video Meta ads_02/26_Product/Operations_UK/NA_Cold,,,,,,,,,,USD,92.48,1918,,,1,,0.000521,92.4800,,,,,,,,,,linkedin_ad_daily,campaign,LinkedIn Ads API; conversions use LinkedIn 30-day click-through window,high,conversions=3; reactions=0; comments=0; shares=0
2026-03-19,linkedin,paid_social,,urn:li:sponsoredCampaign:485836714,KV_Video Meta ads_02/26_Sales_UK/NA_Cold,,,,,,,,,,USD,95.68000000000002,1887,,,0,,0.000000,,,,,,,,,,,linkedin_ad_daily,campaign,LinkedIn Ads API; conversions use LinkedIn 30-day click-through window,high,conversions=4; reactions=0; comments=0; shares=0
2026-03-19,linkedin,paid_social,,urn:li:sponsoredCampaign:564506834,KV_Video TL ads_03/26_Product/Operations_UK/NA_Cold,,,,,,,,,,USD,134.85,1414,,,22,,0.015559,6.1295,,,,,,,,,,linkedin_ad_daily,campaign,LinkedIn Ads API; conversions use LinkedIn 30-day click-through window,high,conversions=3; reactions=1; comments=0; shares=0
2026-03-19,linkedin,paid_social,,urn:li:sponsoredCampaign:564506774,KV_Video TL ads_03/26_Sales_UK/NA_Cold,,,,,,,,,,USD,143.38,3002,,,65,,0.021652,2.2058,,,,,,,,,,linkedin_ad_daily,campaign,LinkedIn Ads API; conversions use LinkedIn 30-day click-through window,high,conversions=6; reactions=1; comments=0; shares=0
2026-03-19,other,influencer,Growi UGC,,,,,,,,,,,,USD,,172505,,,,,,,172505,,,,,,,,,growi_daily_snapshots,daily_total,Growi UGC aggregate; no spend or conversion tracking,medium,likes=3096; comments=77; shares=34; saves=207; posts=32; tiktok_views=76941; ig_views=94855
2026-03-19,other,product,,,,,,,,,,,,,,,,,,,,,,,,,,,,542,275,,daily_metrics,daily_total,Product-level daily totals; not attributed to any campaign/platform,high,
2026-03-19,podscribe,audio,Good Guys,ac450a6c-4b61-f395-338c-8f01f26b8325,baked-in: Good Guys 2026-03-19,,,,,,,,,,USD,2080,,,,0,,,,,,,,,,143,90,,activities + activity_uplifts,campaign,baked-in activity; incremental = post-window minus baseline; attributed=29,LOW,channel=podcast; status=live; tag=; source=podscribe
2026-03-19,podscribe,audio,The Bossticks,80dfe059-81a6-13df-2613-62cb0a1cf36f,baked-in: The Bossticks 2026-03-19,,,,,,,,,,USD,10125,,,,0,,,,,,,,,,143,90,,activities + activity_uplifts,campaign,baked-in activity; incremental = post-window minus baseline; attributed=29,LOW,channel=podcast; status=live; tag=; source=podscribe
2026-03-19,podscribe,audio,"Today, Explained",b5f3c3ca-252a-5147-c31f-906863cab5d9,"baked-in: Today, Explained 2026-03-19",,,,,,,,,,USD,4860,,,,0,,,,,,,,,,143,90,,activities + activity_uplifts,campaign,baked-in activity; incremental = post-window minus baseline; attributed=29,LOW,channel=podcast; status=live; tag=; source=podscribe
2026-03-19,podscribe,audio,,businessbraintheentrepreneurspodcast_us_granola_711066,Business Brain - The Entrepreneurs' Podcast,,Business Brain - The Entrepreneurs' Podcast,,,,,,,,USD,0,5,5,,,,,,,,,5,,,,,,podscribe_campaign_daily,campaign,Podscribe pixel-based attribution; impressions = verified listens,high,publisher=BackBeat Media; visitors=0; visits=0
2026-03-19,podscribe,audio,,decoderwithnilaypatel_us_granola_4212,Decoder with Nilay Patel,,Decoder with Nilay Patel,,,,,,,,USD,0,0,,,,,,,,,,0,,,,,,podscribe_campaign_daily,campaign,Podscribe pixel-based attribution; impressions = verified listens,high,publisher=Vox Media Podcast Network; visitors=1.1; visits=1.1
2026-03-19,podscribe,audio,,earnyourhappy_us_granola_786,Earn Your Happy,,Earn Your Happy,,,,,,,,USD,207.38,3175,1633,,,,,,,,,3175,,,,,,podscribe_campaign_daily,campaign,Podscribe pixel-based attribution; impressions = verified listens,high,publisher=YAP Media; visitors=2; visits=6.2
2026-03-19,podscribe,audio,,goodguys_us_granola_2228030,Good Guys,,Good Guys,,,,,,,,USD,2080,13408,13386,,,,,,,,,13408,,,,,,podscribe_campaign_daily,campaign,Podscribe pixel-based attribution; impressions = verified listens,high,publisher=Dear Media; visitors=1.8; visits=1.8
2026-03-19,podscribe,audio,,negotiateanything_us_granola_11861,Negotiate Anything,,Negotiate Anything,,,,,,,,USD,100.26,3342,2261,,,,,,,,,3342,,,,,,podscribe_campaign_daily,campaign,Podscribe pixel-based attribution; impressions = verified listens,high,publisher=YAP Media; visitors=5; visits=6
2026-03-19,podscribe,audio,,permylastemail_global_granola_morningbrew_2368736,Per My Last Email,,Per My Last Email,,,,,,,,USD,0,559,456,,,,,,,,,559,,,,,,podscribe_campaign_daily,campaign,Podscribe pixel-based attribution; impressions = verified listens,high,publisher=Morning Brew; visitors=4; visits=4
2026-03-19,podscribe,audio,,profgmarkets_us_granola_2378129,Prof G Markets,,Prof G Markets,,,,,,,,USD,0,16425,16013,,,,,,,,,16425,,,,,,podscribe_campaign_daily,campaign,Podscribe pixel-based attribution; impressions = verified listens,high,publisher=Vox Media Podcast Network; visitors=50.6; visits=64
2026-03-19,podscribe,audio,,stackingbenjamins_us_granola_1654,Stacking Benjamins,,The Stacking Benjamins Show,,,,,,,,USD,85.14,2838,1921,,,,,,,,,2838,,,,,,podscribe_campaign_daily,campaign,Podscribe pixel-based attribution; impressions = verified listens,high,publisher=Cumulus Media; visitors=3; visits=4
2026-03-19,podscribe,audio,,successstorywithscottclary_us_granola_185942,Success Story with Scott Clary,,Success Story with Scott D. Clary,,,,,,,,USD,626.31,25052,18895,,,,,,,,,25052,,,,,,podscribe_campaign_daily,campaign,Podscribe pixel-based attribution; impressions = verified listens,high,publisher=YAP Media; visitors=14.1; visits=17.1
2026-03-19,podscribe,audio,,theaixrpodcast_us_granola_1235332,The AI XR Podcast,,The AI XR Podcast,,,,,,,,USD,117.5,2754,273,,,,,,,,,2754,,,,,,podscribe_campaign_daily,campaign,Podscribe pixel-based attribution; impressions = verified listens,high,publisher=True Native Media; visitors=1; visits=3
2026-03-19,podscribe,audio,,themindsofmadnesstruecrimestories_us_granola_1729,The Minds of Madness - True Crime Stories,,The Minds of Madness - True Crime Stories,,,,,,,,USD,0,387,387,,,,,,,,,387,,,,,,podscribe_campaign_daily,campaign,Podscribe pixel-based attribution; impressions = verified listens,high,publisher=Audioboom; visitors=5; visits=5
2026-03-19,podscribe,audio,,thenextbigidea_us_granola_20076,The Next Big Idea,,The Next Big Idea,,,,,,,,USD,781.15,8255,6987,,,,,,,,,8255,,,,,,podscribe_campaign_daily,campaign,Podscribe pixel-based attribution; impressions = verified listens,high,publisher=YAP Media; visitors=7.7; visits=11.7
2026-03-19,podscribe,audio,,theskinnyconfidentialhimandhershow_us_granola_448,The Skinny Confidential Him And Her Show,,The Bossticks,,,,,,,,USD,10125,26436,26072,,,,,,,,,26436,,,,,,podscribe_campaign_daily,campaign,Podscribe pixel-based attribution; impressions = verified listens,high,publisher=Dear Media; visitors=6.9; visits=6.9
2026-03-19,podscribe,audio,,thevergecast_us_granola_2516,The Vergecast,,The Vergecast,,,,,,,,USD,0,810,341,,,,,,,,,810,,,,,,podscribe_campaign_daily,campaign,Podscribe pixel-based attribution; impressions = verified listens,high,publisher=Vox Media Podcast Network; visitors=0.1; visits=0.1
2026-03-19,podscribe,audio,,todayexplained_us_granola_2567,"Today, Explained",,"Today, Explained",,,,,,,,USD,0,0,,,,,,,,,,0,,,,,,podscribe_campaign_daily,campaign,Podscribe pixel-based attribution; impressions = verified listens,high,publisher=Vox Media Podcast Network; visitors=0; visits=0.2
2026-03-20,linkedin,paid_social,,urn:li:sponsoredCampaign:530501546,KV_Meta ads_02/26_Product/Operations_UK/NA_Cold,,,,,,,,,,USD,64.92,978,,,6,6,0.006135,10.8200,,,,,,,,,,linkedin_ad_daily,campaign,LinkedIn Ads API; conversions use LinkedIn 30-day click-through window,high,conversions=2; reactions=1; comments=0; shares=0
2026-03-20,linkedin,paid_social,,urn:li:sponsoredCampaign:530006296,KV_Meta ads_02/26_Sales_UK/NA_Cold,,,,,,,,,,USD,51.57,1980,,,9,9,0.004545,5.7300,,,,,,,,,,linkedin_ad_daily,campaign,LinkedIn Ads API; conversions use LinkedIn 30-day click-through window,high,conversions=3; reactions=1; comments=0; shares=0
2026-03-20,linkedin,paid_social,,urn:li:sponsoredCampaign:570916084,KV_Meta ads_03/26_Retargeting_UK/NA_Warm,,,,,,,,,,USD,43.65,947,,,5,5,0.005280,8.7300,,,,,,,,,,linkedin_ad_daily,campaign,LinkedIn Ads API; conversions use LinkedIn 30-day click-through window,high,conversions=3; reactions=0; comments=0; shares=0
2026-03-20,linkedin,paid_social,,urn:li:sponsoredCampaign:485902764,KV_TL ads_02/26_Product/Operations_UK/NA_Cold,,,,,,,,,,USD,219.15,2068,,,205,8,0.099130,1.0690,,,,,,,,,,linkedin_ad_daily,campaign,LinkedIn Ads API; conversions use LinkedIn 30-day click-through window,high,conversions=7; reactions=3; comments=1; shares=0
2026-03-20,linkedin,paid_social,,urn:li:sponsoredCampaign:485845884,KV_TL ads_02/26_Sales_UK/NA_Cold,,,,,,,,,,USD,238.6,3915,,,369,2,0.094253,0.6466,,,,,,,,,,linkedin_ad_daily,campaign,LinkedIn Ads API; conversions use LinkedIn 30-day click-through window,high,conversions=13; reactions=1; comments=1; shares=0
2026-03-20,linkedin,paid_social,,urn:li:sponsoredCampaign:485902434,KV_Video Meta ads_02/26_Product/Operations_UK/NA_Cold,,,,,,,,,,USD,74.72,1647,,,3,2,0.001821,24.9067,,,,,,,,,,linkedin_ad_daily,campaign,LinkedIn Ads API; conversions use LinkedIn 30-day click-through window,high,conversions=3; reactions=0; comments=0; shares=0
2026-03-20,linkedin,paid_social,,urn:li:sponsoredCampaign:485836714,KV_Video Meta ads_02/26_Sales_UK/NA_Cold,,,,,,,,,,USD,87.85,2242,,,3,,0.001338,29.2833,,,,,,,,,,linkedin_ad_daily,campaign,LinkedIn Ads API; conversions use LinkedIn 30-day click-through window,high,conversions=4; reactions=0; comments=0; shares=0
2026-03-20,linkedin,paid_social,,urn:li:sponsoredCampaign:564506834,KV_Video TL ads_03/26_Product/Operations_UK/NA_Cold,,,,,,,,,,USD,134.2,1070,,,13,,0.012150,10.3231,,,,,,,,,,linkedin_ad_daily,campaign,LinkedIn Ads API; conversions use LinkedIn 30-day click-through window,high,conversions=3; reactions=0; comments=0; shares=0
